Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
53,184643,1,1,59,125,59,59,59.0,0.0,125,125,125.0,0.0,996.5176042,10.83171309,184643.0,0.0,184643,184643,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.415856545,5.415856545,59,125,81.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,121.5,59.0,125.0,32,0,0,0,0,0,0,1,59,1,125,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,30390,1,1,62,90,62,62,62.0,0.0,90,90,90.0,0.0,5001.645278,65.81112208,30390.0,0.0,30390,30390,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.90556104,32.90556104,62,90,71.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,107.0,62.0,90.0,32,0,0,0,0,0,0,1,62,1,90,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,10996375,7,6,321,3134,212,0,45.8571428571,79.1547610095,1460,0,522.3333333333,688.0990238815,314.1944504439,1.182207773,916364.583333333,3157207.94907507,10941825,4,10996375,1832729.16666667,4462532.42219059,10941825,448,39142,7828.4,9712.6583796611,20712,4,0,0,0,0,152,132,0.6365734162,0.5456343568,0,1460,246.7857142857,496.453759342,246466.335164835,0,0,0,1,0,0,0,0,0,265.7692307692,45.8571428571,522.3333333333,152,0,0,0,0,0,0,7,321,6,3134,8192,30,6,20,0.0,0.0,0,0,0.0,0.0,0,0
53,86879,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,1381.231368,23.0205228,86879.0,0.0,86879,86879,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.5102614,11.5102614,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,32,0,0,0,0,0,0,1,52,1,68,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,46914891,55,57,1191,73535,873,0,21.65454545,116.9240365,2920,0,1290.087719,538.2812688,1592.799182,2.38730172,422656.6757,1944530494,10000000,1,41000000,759306.5556,2645056203,10000000,2,46900000,837491.6786,2689079204,10000000,1,0,0,0,0,1120,1152,1.172335666,1.214966054,0,2920,661.2920354,746.6636827,557506655,0,0,0,1,0,0,0,0,1,667.1964286,21.65454545,1290.087719,1120,0,0,0,0,0,0,55,1191,57,73535,29200,31,54,20,247949.25,465051.9365,945527,15188,10000000.0,6937.272825,10000000,9997016
80,84715664,9,5,364,11595,364,0,40.44444444,121.3333333,10147,0,2319.0,4420.67608,141.1663373,0.165258694,6516589538,23200000.0,83700000,1,84700000,10600000.0,29500000.0,83700000,1,1427,356.75,590.051622,1232,2,0,0,0,0,304,168,0.106237732,0.059020962,0,10147,797.2666667,2613.922845,6832592638,0,0,0,0,1,0,0,0,0,854.2142857,40.44444444,2319.0,304,0,0,0,0,0,0,9,364,5,11595,251,235,1,32,982.0,0.0,982,982,83700000.0,0.0,83700000,83700000
53,146,2,2,82,408,41,41,41.0,0.0,204,204,204.0,0.0,3356164.38356164,27397.2602739726,48.6666666667,47.5008771849,96,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,13698.6301369863,13698.6301369863,41,204,106.2,89.2787768733,7970.7,0,0,0,0,0,0,0,0,1,132.75,41.0,204.0,64,0,0,0,0,0,0,2,82,2,408,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,176717,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,973.3076048,22.63506058,58905.66667,101944.4691,176621,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,11.31753029,11.31753029,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,84643911,2,2,122,241,66,56,61.0,7.071067812,122,119,120.5,2.121320344,4.2885542,0.047256796,28200000.0,48800000.0,84600000,23401,84600000,84600000.0,0.0,84600000,84600000,84600000,84600000.0,0.0,84600000,84600000,0,0,0,0,40,40,0.023628398,0.023628398,56,122,85.8,31.95622005,1021.2,0,0,0,0,0,0,0,0,1,107.25,61.0,120.5,40,0,0,0,0,0,0,2,122,2,241,-1,-1,1,20,23401.0,0.0,23401,23401,84600000.0,0.0,84600000,84600000
53,41915,2,2,68,276,34,34,34.0,0.0,138,138,138.0,0.0,8207.0857688179,95.43122987,13971.6666666667,24194.4403806605,41909,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,47.715614935,47.715614935,34,138,75.6,56.9631459805,3244.8,0,0,0,0,0,0,0,0,1,94.5,34.0,138.0,64,0,0,0,0,0,0,2,68,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
21,4,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,249,2,2,88,150,44,44,44.0,0.0,75,75,75.0,0.0,955823.293172691,16064.2570281125,83.0,61.4898365586,154,47,48,48.0,0.0,48,48,47,47.0,0.0,47,47,0,0,0,0,64,64,8032.1285140562,8032.1285140562,44,75,56.4,16.9793992827,288.3,0,0,0,0,0,0,0,0,1,70.5,44.0,75.0,64,0,0,0,0,0,0,2,88,2,150,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,98390671,6,6,402,11595,402,0,67.0,164.1158128,5792,0,1932.5,2181.008184,121.9322917,0.121962782,8944606455,29700000.0,98400000,0,98400000,19700000.0,44000000.0,98400000,0,38375,7675.0,11501.06573,26055,46,0,0,0,0,200,200,0.060981391,0.060981391,0,5792,922.8461538,1714.680235,2940128308,0,0,0,0,1,0,0,0,1,999.75,67.0,1932.5,200,0,0,0,0,0,0,6,402,6,11595,251,235,1,32,4.0,0.0,4,4,98400000.0,0.0,98400000,98400000
80,4,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,750000.0,2.0,1.414213562,3,1,4,2.0,1.414213562,3,1,0,0.0,0.0,0,0,0,0,0,0,96,0,750000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,159468,10,9,504,4574,200,0,50.4,79.30839944,1430,0,508.2222222,658.7521874,31843.37924,119.146161,8859.333333,15168.12607,36556,14,159468,17718.66667,18011.60895,37358,49,86987,10873375,19661.1716,47735,49,0,0,0,0,212,192,62.70850578,56.4376552,0,1430,253.9,491.4505811,241523.6737,0,0,0,1,0,0,0,0,0,267.2631579,50.4,508.2222222,212,0,0,0,0,0,0,10,504,9,4574,8192,351,4,20,0.0,0.0,0,0,0.0,0.0,0,0
53,31062,2,2,84,190,42,42,42.0,0.0,95,95,95.0,0.0,8821.067542,128.7747086,10354.0,17927.59189,31055,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,64.38735432,64.38735432,42,95,63.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,79.0,42.0,95.0,64,0,0,0,0,0,0,2,84,2,190,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,214,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1504672897,18691.58879,71.33333333,121.8209068,212,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,9345.794393,9345.794393,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,247,2,2,60,252,30,30,30.0,0.0,126,126,126.0,0.0,1263157895,16194.33198,82.33333333,57.73502692,149,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,40,40,8097.165992,8097.165992,30,126,68.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,85.5,30.0,126.0,40,0,0,0,0,0,0,2,60,2,252,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
56419,3936,3,1,31,0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,7876.01626,1016.260163,1312.0,2232.694336,3890,4,3894,1947.0,2747.816952,3890,4,0,0.0,0.0,0,0,0,0,0,0,60,20,762.195122,254.0650407,0,31,6.2,13.86362146,192.2,0,0,0,0,1,0,0,0,0,7.75,10.33333333,0.0,60,0,0,0,0,0,0,3,31,1,0,980,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
50338,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.3333333333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16666.6666666667,16666.6666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,374,287,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,19179,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,625.6843422,104.2807237,19179.0,0.0,19179,19179,19179,19179.0,0.0,19179,19179,0,0.0,0.0,0,0,0,0,0,0,40,0,104.2807237,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,63658,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
80,10559331,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.272871264,0.378811877,3519777.0,6096428265,10600000,1,10600000,3519777.0,6096428265,10600000,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.378811877,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5.0,0.0,5,5,10600000.0,0.0,10600000,10600000
50468,713,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2805.049088,713.0,0.0,713,713,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1402.524544,1402.524544,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,139,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1381294.96402878,28776.9784172662,46.3333333333,74.1911944461,132,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,14388.4892086331,14388.4892086331,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
55362,5496284,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,7.64152653,1.273587755,916047.3333,2229951506,5467897,1,0,0.0,0.0,0,0,5482874,1096574.8,2443650.63,5467897,1,0,0,0,0,20,120,0.181941108,1.091646647,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,28387.0,0.0,28387,28387,5467897.0,0.0,5467897,5467897
139,97,3,1,4,4,4,0,1.3333333333,2.3094010768,4,4,4.0,0.0,82474.2268041237,41237.1134020619,32.3333333333,49.9433011858,90,3,97,48.5,64.346717088,94,3,0,0.0,0.0,0,0,1,0,0,0,96,32,30927.8350515464,10309.2783505155,0,4,2.4,2.19089023,4.8,0,1,0,0,1,0,0,0,0,3.0,1.3333333333,4.0,96,0,0,0,0,0,0,3,4,1,4,269,269,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,144,2,2,86,142,43,43,43.0,0.0,71,71,71.0,0.0,1583333333,27777.77778,48.0,77.07788269,137,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,13888.88889,13888.88889,43,71,54.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,67.75,43.0,71.0,40,0,0,0,0,0,0,2,86,2,142,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,289,2,2,82,210,41,41,41.0,0.0,105,105,105.0,0.0,1010380623,13840.83045,96.33333333,160.7928274,282,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,6920.415225,6920.415225,41,105,66.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,83.25,41.0,105.0,64,0,0,0,0,0,0,2,82,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,86136542,7,5,329,11595,329,0,47.0,124.3503116,5803,0,2319.0,3175.423909,138.4313756,0.139313696,7830594727,25600000.0,85100000,3,86100000,14400000.0,34700000.0,85100000,3,1463,365.75,347.8643174,856,63,0,0,0,0,240,168,0.081266322,0.058047373,0,5803,917.2307692,2167.818687,4699437859,0,0,0,0,1,0,0,0,0,993.6666667,47.0,2319.0,240,0,0,0,0,0,0,7,329,5,11595,251,235,1,32,997.0,0.0,997,997,85100000.0,0.0,85100000,85100000
53,291096,1,1,38,38,38,38,38.0,0.0,38,38,38.0,0.0,261.0822546514,6.8705856487,291096.0,0.0,291096,291096,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,3.4352928244,3.4352928244,38,38,38.0,0.0,0.0,0,0,0,0,0,0,0,0,1,57.0,38.0,38.0,20,0,0,0,0,0,0,1,38,1,38,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
38215,212,2,1,31,6,31,0,15.5,21.92031022,6,6,6.0,0.0,174528.3019,14150.9434,106.0,74.95331881,159,53,212,212.0,0.0,212,212,0,0.0,0.0,0,0,1,0,0,0,64,20,9433.962264,4716.981132,0,31,17.0,16.35033129,267.3333333,0,1,0,0,1,0,0,0,0,22.66666667,15.5,6.0,64,0,0,0,0,0,0,2,31,1,6,972,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,414933,4,4,210,1553,198,0,52.5,97.04122835,1541,0,388.25,768.5052049,4248.878735,19.28022114,59276.14286,123635.6704,336605,3,78328,26109.33333,22572.84221,39512,48,376168,125389.3333,183910.4368,336608,726,0,0,0,0,92,92,9.640110572,9.640110572,0,1541,195.8888889,508.5121543,258584.6111,0,0,0,1,0,0,0,0,1,220375,52.5,388.25,92,0,0,0,0,0,0,4,210,4,1553,8192,946,3,20,0.0,0.0,0,0,0.0,0.0,0,0
443,116347077,21,20,1443,5799,757,0,68.71428571,177.801615,1460,0,289.95,511.3586109,62.24479537,0.352393898,2908676925,4485389969,10000000,3,116000000,5817353.85,4945447184,10100000,3,111000000,5860131368,5093752399,10100000,48,0,0,0,0,432,412,0.180494436,0.171899463,0,1460,172.4285714,386.7431329,149570.2509,0,0,0,1,0,0,0,0,0,176.6341463,68.71428571,289.95,432,0,0,0,0,0,0,21,1443,20,5799,8192,8760,20,20,127824.7273,131954.8679,525559,86719,9994229818,20179.50894,10000000,9933404
53,179,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,1184357542,22346.36872,59.66666667,63.31139971,128,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11173.18436,11173.18436,37,69,49.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,64,0,0,0,0,0,0,2,74,2,138,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
49999,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
53,778,2,2,90,210,45,45,45.0,0.0,105,105,105.0,0.0,385604.11311054,5141.3881748072,259.3333333333,443.1166136959,771,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,2570.6940874036,2570.6940874036,45,105,69.0,32.8633534503,1080.0,0,0,0,0,0,0,0,0,1,86.25,45.0,105.0,64,0,0,0,0,0,0,2,90,2,210,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
49985,22,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,545454.5455,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,45454.54545,45454.54545,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,119,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,255,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,596078.4314,15686.27451,85.0,64.08587988,159,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,72,7843.137255,7843.137255,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,64,0,0,0,0,0,0,2,60,2,92,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,63406756,7,2,169,92,46,0,24.14285714,23.19790631,46,46,46.0,0.0,4.116280606,0.141940711,7925844.5,20700000.0,59000000,19,63400000,10600000.0,23800000.0,59000000,19,59000000,59000000.0,0.0,59000000,59000000,1,0,0,0,224,64,0.11039833,0.03154238,0,46,30.7,21.68486415,470.2333333,0,1,0,0,1,0,0,0,0,34.11111111,24.14285714,46.0,224,0,0,0,0,0,0,7,169,2,92,922,2420,3,32,39381.0,0.0,39381,39381,59000000.0,0.0,59000000,59000000
53,23932,2,2,80,202,40,40,40.0,0.0,101,101,101.0,0.0,11783.38626,167.1402307,7977.333333,13769.53704,23877,3,3,3.0,0.0,3,3,52,52.0,0.0,52,52,0,0,0,0,64,40,83.57011533,83.57011533,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40.0,101.0,64,0,0,0,0,0,0,2,80,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,46101,1,1,43,175,43,43,43.0,0.0,175,175,175.0,0.0,4728.74775,43.38300688,46101.0,0.0,46101,46101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,21.69150344,21.69150344,43,175,87.0,76.21023553,5808.0,0,0,0,0,0,0,0,0,1,130.5,43.0,175.0,32,0,0,0,0,0,0,1,43,1,175,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,5087430,9,7,618,4026,342,0,68.66666667,126.0287666,1448,0,575.1428571,706.6980564,912.8381128,3.145006418,339162.0,1278714.37,4961193,0,5087430,635928.75,1747820075,4961193,4,60034,10005.66667,14340.62781,31164,5,0,0,0,0,296,232,1.76906611,1.375940308,0,1448,273.1764706,513.1354884,263308.0294,0,0,0,1,0,0,0,0,0,290.25,68.66666667,575.1428571,296,0,0,0,0,0,0,9,618,7,4026,29200,4945,3,32,0.0,0.0,0,0,0.0,0.0,0,0
1434,3,2,0,2,0,1,1,1.0,0.0,0,0,0.0,0.0,666666.6667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,1,1,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.0,40,0,0,0,0,0,0,2,2,0,0,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
48640,0,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,inf,inf,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,1,0,0,0,64,0,0.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,227,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,201,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9950.2487562189,201.0,0.0,201,201,201,201.0,0.0,201,201,0,0.0,0.0,0,0,0,0,0,0,64,0,9950.2487562189,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,363,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,330,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,709090.9091,12121.21212,110.0,184.4640886,323,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,6060.606061,6060.606061,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,64,0,0,0,0,0,0,2,82,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,17,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,705882.352941177,117647.058823529,17.0,0.0,17,17,17,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0,0,0,40,0,117647.058823529,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,81319,2,2,76,196,38,38,38.0,0.0,98,98,98.0,0.0,3344.851756662,49.1889964215,27106.3333333333,46946.0824492665,81315,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,64,24.5944982108,24.5944982108,38,98,62.0,32.8633534503,1080.0,0,0,0,0,0,0,0,0,1,77.5,38.0,98.0,40,0,0,0,0,0,0,2,76,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,53627,4,4,152,476,38,38,38.0,0.0,119,119,119.0,0.0,11710.51896,149.1785854,7661.0,13058.51197,28988,3,53493,17831.0,30840.90453,53443,3,29259,9753.0,16812.20744,29166,3,0,0,0,0,80,104,74.58929271,74.58929271,38,119,74.0,42.69074841,1822.5,0,0,0,0,0,0,0,0,1,83.25,38.0,119.0,80,0,0,0,0,0,0,4,152,4,476,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0
53198,909230,3,1,18,6,6,6,6.0,0.0,6,6,6.0,0.0,26.39596142,4.399326903,303076.6667,524906.0805,909186,3,909230,454615.0,642918456,909227,3,0,0.0,0.0,0,0,0,0,0,0,60,20,3.299495177,1.099831726,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,7.5,6.0,6.0,60,0,0,0,0,0,0,3,18,1,6,16616,37752,2,20,0.0,0.0,0,0,0.0,0.0,0,0
59649,4,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,40,0,500000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,292,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
8652,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
88,380,2,2,356,358,178,178,178.0,0.0,179,179,179.0,0.0,1878947368,10526.31579,126.6666667,214.1969499,374,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,5263.157895,5263.157895,178,179,178.4,0.547722558,0.3,0,0,0,0,0,0,0,0,1,223.0,178.0,179.0,64,0,0,0,0,0,0,2,356,2,358,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
0,117655126,157,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.334408498,754199.5256,2248897714,13600000,0,118000000,754199.5256,2248897714,13600000,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1.334408498,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,157,0,0,0,-1,-1,0,0,5381999375,5385459.74,13500000,1,9305643.75,2532568002,13600000,7344728
5802,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
2778,50,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20000.0,20000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
